storm_id,usa_atcf_id,geoid,date,vmax_sust,vmax_gust,sust_dur,gust_dur
Harvey-2017,AL092017,22019002900,2017-08-30 18:30:00,17.076032486018395,25.443288404167408,0,0
Harvey-2017,AL092017,22019003000,2017-08-30 18:30:00,17.122522635765854,25.512558727291122,0,0
Harvey-2017,AL092017,22019003101,2017-08-30 18:45:00,17.00192195824378,25.332863717783233,0,0
Harvey-2017,AL092017,22019003102,2017-08-30 08:00:00,17.171855368194052,25.586064498609137,0,0
Harvey-2017,AL092017,22019003200,2017-08-30 18:15:00,17.297435679349086,25.773179162230136,0,0
Harvey-2017,AL092017,22019003300,2017-08-30 18:15:00,17.262931160164232,25.721767428644707,0,0
Harvey-2017,AL092017,22019003400,2017-08-30 18:00:00,17.206430250274295,25.6375810729087,0,0
Harvey-2017,AL092017,22019003500,2017-08-30 17:15:00,17.199632833017137,25.627452921195534,0,0
Harvey-2017,AL092017,22019003600,2017-08-30 17:15:00,16.892530691661996,25.169870730576374,0,0
Harvey-2017,AL092017,22019980000,2017-08-30 08:30:00,18.487131989266622,27.545826664007265,0,0
Harvey-2017,AL092017,22019980100,2017-08-30 18:00:00,17.56983111225352,26.179048357257745,0,0
Harvey-2017,AL092017,22021000100,2017-08-31 03:45:00,11.316343399734926,16.86135166560504,0,0
Harvey-2017,AL092017,22021000200,2017-08-31 03:00:00,11.342544478342521,16.900391272730356,0,0
Harvey-2017,AL092017,22021000300,2017-08-31 02:30:00,11.739155288813716,17.491341380332436,0,0
Harvey-2017,AL092017,22023970100,2017-08-30 16:30:00,18.475958812368983,27.529178630429783,0,0
Harvey-2017,AL092017,22023970201,2017-08-30 16:00:00,18.489809221587937,27.549815740166025,0,0
Harvey-2017,AL092017,22023990000,2017-08-30 12:45:00,24.339036734338098,36.26516473416377,360,360
Harvey-2017,AL092017,22025000100,2017-08-31 03:00:00,12.805636455426137,19.080398318584944,0,0
Harvey-2017,AL092017,22025000200,2017-08-31 02:15:00,13.386498812461225,19.945883230567226,0,0
Harvey-2017,AL092017,22025000300,2017-08-31 01:45:00,13.472581719674007,20.07414676231427,0,0
Harvey-2017,AL092017,22027950100,2017-08-31 02:45:00,8.357259303009851,12.452316361484678,0,0
Harvey-2017,AL092017,22027950200,2017-08-31 02:30:00,8.107515364316706,12.080197892831892,0,0
Harvey-2017,AL092017,22027950300,2017-08-31 02:30:00,7.872022292174792,11.72931321534044,0,0
Harvey-2017,AL092017,22027950400,2017-08-31 02:30:00,8.369745569525376,12.47092089859281,0,0
Harvey-2017,AL092017,22027950500,2017-08-31 02:15:00,8.710794531034018,12.979083851240688,0,0
Harvey-2017,AL092017,22029000100,2017-08-31 05:00:00,12.213132951651087,18.19756809796012,0,0
Harvey-2017,AL092017,22029000200,2017-08-31 04:30:00,12.356054494035254,18.41052119611253,0,0
Harvey-2017,AL092017,22029000300,2017-08-31 03:30:00,12.21740293124032,18.20393036754808,0,0
Harvey-2017,AL092017,22029000400,2017-08-31 03:15:00,12.00678786639006,17.890113920921188,0,0
Harvey-2017,AL092017,22029000500,2017-08-31 03:30:00,13.112319513233526,19.537356074717955,0,0
Harvey-2017,AL092017,22031950100,2017-08-30 11:45:00,9.958410009428915,14.838030914049083,0,0
Harvey-2017,AL092017,22031950200,2017-08-30 11:30:00,10.654043586919956,15.874524944510734,0,0
Harvey-2017,AL092017,22031950300,2017-08-30 11:45:00,10.606641491780271,15.803895822752605,0,0
Harvey-2017,AL092017,22031950400,2017-08-30 11:45:00,10.842126480955558,16.15476845662378,0,0
Harvey-2017,AL092017,22031950500,2017-08-30 11:45:00,10.961030886388237,16.331936020718473,0,0
Harvey-2017,AL092017,22031950600,2017-08-30 11:45:00,10.910079316489012,16.256018181568628,0,0
Harvey-2017,AL092017,22031950700,2017-08-30 11:30:00,11.3240496671116,16.872834003996285,0,0
Harvey-2017,AL092017,22033000100,2017-08-30 12:00:00,11.166945599300917,16.638748942958365,0,0
Harvey-2017,AL092017,22033000200,2017-08-30 12:00:00,11.09535300527321,16.532075977857083,0,0
Harvey-2017,AL092017,22033000300,2017-08-30 12:00:00,11.180454558434453,16.658877292067334,0,0
Harvey-2017,AL092017,22033000400,2017-08-30 12:00:00,11.134123117815859,16.58984344554563,0,0
Harvey-2017,AL092017,22033000500,2017-08-30 12:00:00,11.19705366997993,16.683609968270094,0,0
Harvey-2017,AL092017,22033000601,2017-08-30 12:00:00,11.145614390997421,16.60696544258616,0,0
Harvey-2017,AL092017,22033000602,2017-08-30 12:00:00,11.154686518830532,16.620482913057494,0,0
Harvey-2017,AL092017,22033000701,2017-08-30 12:00:00,11.078504889024046,16.50697228464583,0,0
Harvey-2017,AL092017,22033000702,2017-08-30 12:00:00,11.08028057033088,16.509618049793012,0,0
Harvey-2017,AL092017,22033000900,2017-08-30 12:00:00,11.209431032196898,16.702052237973376,0,0
Harvey-2017,AL092017,22033001000,2017-08-30 12:00:00,11.163447794356658,16.63353721359142,0,0
Harvey-2017,AL092017,22033001102,2017-08-30 12:00:00,11.032197386816922,16.437974106357213,0,0
Harvey-2017,AL092017,22033001103,2017-08-30 12:00:00,11.108168423620285,16.551170951194223,0,0
Harvey-2017,AL092017,22033001104,2017-08-30 12:00:00,11.07113640982262,16.495993250635703,0,0
Harvey-2017,AL092017,22033001600,2017-08-30 12:00:00,11.225708082329108,16.726305042670372,0,0
Harvey-2017,AL092017,22033001700,2017-08-30 12:00:00,11.174111492115054,16.64942612325143,0,0
Harvey-2017,AL092017,22033001800,2017-08-30 12:00:00,11.093310074734127,16.52903201135385,0,0
Harvey-2017,AL092017,22033001900,2017-08-30 12:00:00,11.10026163898235,16.5393898420837,0,0
Harvey-2017,AL092017,22033002000,2017-08-30 12:00:00,11.01057124848141,16.4057511602373,0,0
Harvey-2017,AL092017,22033002200,2017-08-30 12:00:00,11.277416567959369,16.80335068625946,0,0
Harvey-2017,AL092017,22033002300,2017-08-30 12:00:00,11.231696978721631,16.735228498295232,0,0
Harvey-2017,AL092017,22033002400,2017-08-30 12:00:00,11.340336707749442,16.89710169454667,0,0
Harvey-2017,AL092017,22033002500,2017-08-30 12:00:00,11.293953194481842,16.827990259777945,0,0
Harvey-2017,AL092017,22033002601,2017-08-30 12:00:00,11.23014776899572,16.73292017580362,0,0
Harvey-2017,AL092017,22033002602,2017-08-30 12:00:00,11.147762309525575,16.61016584119311,0,0
Harvey-2017,AL092017,22033002700,2017-08-30 12:00:00,11.180985330055151,16.659668141782173,0,0
Harvey-2017,AL092017,22033002801,2017-08-30 12:00:00,11.337023731314199,16.892165359658158,0,0
Harvey-2017,AL092017,22033002802,2017-08-30 12:00:00,11.298255722827157,16.834401027012465,0,0
Harvey-2017,AL092017,22033003000,2017-08-30 12:00:00,11.26833202803838,16.789814721777187,0,0
Harvey-2017,AL092017,22033003101,2017-08-30 12:00:00,11.20254259346473,16.691788464262448,0,0
Harvey-2017,AL092017,22033003103,2017-08-30 12:00:00,11.153938122489144,16.619367802508826,0,0
Harvey-2017,AL092017,22033003201,2017-08-30 12:00:00,11.002579423906703,16.393843341620986,0,0
Harvey-2017,AL092017,22033003202,2017-08-30 12:00:00,10.941141501283365,16.302300836912213,0,0
Harvey-2017,AL092017,22033003300,2017-08-30 12:00:00,11.186591444623991,16.668021252489748,0,0
Harvey-2017,AL092017,22033003400,2017-08-30 12:00:00,11.065539009341531,16.487653123918882,0,0
Harvey-2017,AL092017,22033003501,2017-08-30 12:00:00,10.92536520874622,16.27879416103187,0,0
Harvey-2017,AL092017,22033003504,2017-08-30 12:00:00,11.008286971620404,16.402347587714402,0,0
Harvey-2017,AL092017,22033003505,2017-08-30 12:00:00,11.011890719742704,16.40771717241663,0,0
Harvey-2017,AL092017,22033003506,2017-08-30 12:00:00,10.900278715874487,16.241415286652984,0,0
Harvey-2017,AL092017,22033003507,2017-08-30 12:00:00,10.785532758532444,16.07044381021334,0,0
Harvey-2017,AL092017,22033003601,2017-08-30 12:00:00,10.919277755963387,16.269723856385447,0,0
Harvey-2017,AL092017,22033003603,2017-08-30 12:00:00,10.8630766606382,16.185984224350918,0,0
Harvey-2017,AL092017,22033003604,2017-08-30 12:00:00,10.805978407230905,16.100907826774048,0,0
Harvey-2017,AL092017,22033003701,2017-08-30 12:00:00,10.929312532630309,16.284675673619162,0,0
Harvey-2017,AL092017,22033003702,2017-08-30 12:00:00,10.875242977463937,16.204112036421268,0,0
Harvey-2017,AL092017,22033003703,2017-08-30 12:00:00,10.809910111604928,16.106766066291343,0,0
Harvey-2017,AL092017,22033003801,2017-08-30 12:00:00,11.104962675872418,16.546394387049904,0,0
Harvey-2017,AL092017,22033003802,2017-08-30 12:00:00,10.977899997164323,16.35707099577484,0,0
Harvey-2017,AL092017,22033003804,2017-08-30 12:00:00,11.017765486461004,16.416470574826896,0,0
Harvey-2017,AL092017,22033003805,2017-08-30 12:00:00,10.936313309615498,16.295106831327093,0,0
Harvey-2017,AL092017,22033003904,2017-08-30 12:00:00,10.813434464215435,16.112017351680997,0,0
Harvey-2017,AL092017,22033003906,2017-08-30 12:00:00,10.806620272604315,16.10186420618043,0,0
Harvey-2017,AL092017,22033003907,2017-08-30 12:00:00,10.8277875914716,16.133403511292684,0,0
Harvey-2017,AL092017,22033003908,2017-08-30 12:00:00,10.76621641857357,16.04166246367462,0,0
Harvey-2017,AL092017,22033003909,2017-08-30 12:00:00,10.885546891348204,16.219464868108822,0,0
Harvey-2017,AL092017,22033003910,2017-08-30 12:00:00,10.892125758116276,16.22926737959325,0,0
